train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4517854154109955,0.5004482269287109,0.5298261642456055,0.9514925479888916,0.8598130941390991,0.7896592020988464,0.9669211240826447,0.906250006868504,0.8562249065265716
