train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6350775957107544,0.6681500673294067,0.6573716402053833,0.6163934469223022,0.5696721076965332,0.5759753584861755,0.5411764835898851,0.487804871489078,0.48567869849282275
