train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6365659832954407,0.6674079895019531,0.6623064279556274,0.6098360419273376,0.5122950673103333,0.5544148087501526,0.5020920584756569,0.3497267741248415,0.4135135061200775
