train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6934288144111633,0.6931436657905579,0.6931814551353455,0.44918033480644226,0.44672131538391113,0.4486652910709381,0.0,0.0,0.0
