train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6313504576683044,0.6551036238670349,0.6495232582092285,0.6611841917037964,0.6147540807723999,0.6078028678894043,0.6281588400251854,0.5840708022425602,0.5629290636192078
