train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.43163663148880005,0.5010507702827454,0.5223835110664368,0.9850746393203735,0.8465116024017334,0.7985948324203491,0.9896373063235473,0.8938906876179907,0.8585526367802292
