train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6330915689468384,0.6176493763923645,0.6409980058670044,0.447761207818985,0.49065420031547546,0.43478259444236755,0.37288136400027677,0.45771145428918597,0.3761348908989018
