train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4396475553512573,0.5048462152481079,0.525377094745636,0.9664179086685181,0.8465116024017334,0.7950819730758667,0.9765013046549208,0.8952381067859884,0.8564396995306564
