train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4457632601261139,0.49748495221138,0.5256907343864441,0.9552238583564758,0.8504672646522522,0.7755581736564636,0.9687500058870581,0.8947368413700083,0.8354866342382051
