train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6036149263381958,0.6719152331352234,0.6539154648780823,0.7606557607650757,0.6065573692321777,0.6303901672363281,0.762214991804494,0.6065573920684775,0.6120689924574909
