train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.43361321091651917,0.4897356927394867,0.5285142660140991,0.9776119589805603,0.8644859790802002,0.7849588990211487,0.984293222427368,0.9067524290278587,0.8501228331621407
