loss,val_loss,acc,val_acc,f1,val_f1
0.5966721177101135,0.5410988926887512,0.6194030046463013,0.7710280418395996,0.7213114594652509,0.8361204128905637
0.5436949729919434,0.5385413765907288,0.7761194109916687,0.8037382960319519,0.8477157266335528,0.8749999986505327
0.5216318964958191,0.5149086117744446,0.8134328126907349,0.822429895401001,0.8774509669776744,0.8782051249721347
0.4944716989994049,0.5236496925354004,0.8656716346740723,0.7757009267807007,0.9076922832391201,0.8356164376025776
0.49733129143714905,0.524029552936554,0.85447758436203,0.7943925261497498,0.8976377697709239,0.8580645187563504
0.4737698435783386,0.5154076814651489,0.9104477763175964,0.84112149477005,0.9387754891517694,0.8930817703816253
0.46476292610168457,0.5206834673881531,0.9291045069694519,0.8037382960319519,0.9516539486644929,0.8653846175889293
0.4586789906024933,0.5210920572280884,0.9365671873092651,0.7943925261497498,0.9565217491650653,0.8571428724775569
0.45132800936698914,0.521502673625946,0.9514925479888916,0.7943925261497498,0.9665809950743248,0.8543046493249724
0.4545454680919647,0.5264331102371216,0.9402984976768494,0.7990654110908508,0.9589743807518035,0.8693009135391413
0.44766655564308167,0.518115222454071,0.9589552283287048,0.8317757248878479,0.9717223466846107,0.8875000110967083
0.4464946389198303,0.5178735256195068,0.9589552283287048,0.8177570104598999,0.9717223466846107,0.879256973306228
0.4457874894142151,0.5243269205093384,0.9626865386962891,0.7990654110908508,0.9743589558497924,0.865203759776884
0.44471389055252075,0.5215719938278198,0.9626865386962891,0.8084112405776978,0.9743589558497924,0.8722741347190561
0.44467130303382874,0.5212083458900452,0.9626865386962891,0.8084112405776978,0.9743589558497924,0.8722741347190561
0.444521963596344,0.5192468166351318,0.9626865386962891,0.822429895401001,0.9743589558497924,0.8827160670433514
0.4433189332485199,0.5217621922492981,0.9664179086685181,0.8177570104598999,0.9769820884534766,0.8799999900795296
0.4432738721370697,0.5243107676506042,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8757764025410266
0.4432489275932312,0.5224083662033081,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8750000030931553
0.4432414472103119,0.5218639969825745,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8750000030931553
0.443237841129303,0.5214941501617432,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8750000030931553
0.4432356655597687,0.5213063359260559,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8750000030931553
0.4432343542575836,0.5214383006095886,0.9664179086685181,0.8130841255187988,0.9769820884534766,0.8750000030931553
0.44323498010635376,0.524651050567627,0.9664179086685181,0.8177570104598999,0.9769820884534766,0.882175218067656
0.4432336091995239,0.5207526087760925,0.9664179086685181,0.8177570104598999,0.9769820884534766,0.879256973306228
0.44461676478385925,0.5248485207557678,0.9626865386962891,0.7943925261497498,0.9742268022533453,0.8598726171306619
0.44091954827308655,0.5249044299125671,0.9701492786407471,0.7943925261497498,0.9794871777715375,0.8598726171306619
0.4409194588661194,0.5250058174133301,0.9701492786407471,0.7943925261497498,0.9794871777715375,0.8598726171306619
0.44091930985450745,0.5251492261886597,0.9701492786407471,0.7943925261497498,0.9794871777715375,0.8598726171306619
0.4409192204475403,0.5252639055252075,0.9701492786407471,0.7943925261497498,0.9794871777715375,0.8598726171306619
0.4409189224243164,0.5250380635261536,0.9701492786407471,0.7990654110908508,0.9794871777715375,0.8626198116577937
0.44091832637786865,0.523424506187439,0.9701492786407471,0.8037382960319519,0.9794871777715375,0.8662420339642675
0.4409259557723999,0.5273191928863525,0.9701492786407471,0.8084112405776978,0.9794871777715375,0.873846142545395
0.44087523221969604,0.5240897536277771,0.9701492786407471,0.8037382960319519,0.9794871777715375,0.8662420339642675
0.43861791491508484,0.5234463214874268,0.9738805890083313,0.7990654110908508,0.9820051382685232,0.8634920541607602
0.4386081099510193,0.5232415199279785,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8714733660754701
0.4386059045791626,0.5229614973068237,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8714733660754701
0.4386056065559387,0.5227031707763672,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8714733660754701
0.4386053681373596,0.5227246880531311,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.43860524892807007,0.5230190753936768,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.4386051893234253,0.5231003165245056,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.43860509991645813,0.5230346918106079,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.43860507011413574,0.5229488015174866,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.43860507011413574,0.5228773355484009,0.9738805890083313,0.8130841255187988,0.9820051382685232,0.8750000030931553
0.43860501050949097,0.5228188633918762,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8722741347190561
0.43860501050949097,0.5227804183959961,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8722741347190561
0.43860501050949097,0.5227435231208801,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8722741347190561
0.4386049807071686,0.522723376750946,0.9738805890083313,0.8084112405776978,0.9820051382685232,0.8722741347190561
