train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.654369592666626,0.6505506038665771,0.6549591422080994,0.39179104566574097,0.40930232405662537,0.39344263076782227,0.26244343882127813,0.3135135184429787,0.27653631967440406
