train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6931837201118469,0.6932177543640137,0.6927639245986938,0.44918033480644226,0.44672131538391113,0.4496919810771942,0.0,0.0,0.007407407499533606
