train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.651183545589447,0.6703171133995056,0.6642423272132874,0.5836065411567688,0.5450819730758667,0.5523613691329956,0.4730290335294979,0.43076923930433353,0.42480211050516903
