train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4396471381187439,0.495334267616272,0.5288161039352417,0.9664179086685181,0.8644859790802002,0.7884841561317444,0.9765013046549208,0.9073482386293384,0.8548387063296198
