train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.5926689505577087,0.6479900479316711,0.6434342861175537,0.7894737124443054,0.6598360538482666,0.6570841670036316,0.7908496817273843,0.6612245095168386,0.6476793241073943
