train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.46365150809288025,0.4910167157649994,0.5270322561264038,0.9141790866851807,0.8644859790802002,0.7755581736564636,0.939313979839218,0.9055374744588596,0.8379983199491055
