train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.5837128162384033,0.6666476130485535,0.6636441349983215,0.7901639342308044,0.5778688788414001,0.5893223881721497,0.7866666614532469,0.5462555213121592,0.5604395540468702
