train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4520489275455475,0.5270628333091736,0.5358759164810181,0.9552238583564758,0.8093023300170898,0.7822014093399048,0.9689119273627209,0.8753799376249095,0.8542319770810031
