train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4452987015247345,0.5175018906593323,0.5347505807876587,0.9589552283287048,0.8279069662094116,0.7751756310462952,0.9715762513611427,0.8832807703522314,0.8441558434543281
