train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4926953613758087,0.5172049403190613,0.5223788022994995,0.8805969953536987,0.8232558369636536,0.8044496774673462,0.9191919249883351,0.8789808989717365,0.8632268649149221
