train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4372587502002716,0.5322220325469971,0.5462904572486877,0.9738805890083313,0.7906976938247681,0.7587822079658508,0.9820051382685232,0.8562300230260413,0.8372827864003032
