train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4743346571922302,0.49607327580451965,0.5083434581756592,0.89552241563797,0.8651162981987,0.8231850266456604,0.9278350562919896,0.9055374744588596,0.8744804659650156
