train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.601253092288971,0.6629175543785095,0.6506295204162598,0.8032786846160889,0.631147563457489,0.6581108570098877,0.8181817953645691,0.659090931427257,0.6738491653594992
