train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6460283398628235,0.6427991986274719,0.649372398853302,0.41417911648750305,0.42790699005126953,0.41100701689720154,0.314410479062141,0.34224599279648016,0.3193504715274539
