train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4307669699192047,0.5196005702018738,0.5470089316368103,0.9850746393203735,0.827102780342102,0.7638072967529297,0.9895833204362943,0.8847352013295161,0.8423529451541835
