train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.5440794825553894,0.670828104019165,0.6601034998893738,0.88852459192276,0.5983606576919556,0.6139630675315857,0.898809552192688,0.6016260286054037,0.6091476087965936
