train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6932420134544373,0.692837655544281,0.6932436227798462,0.44918033480644226,0.44672131538391113,0.4486652910709381,0.0,0.0,0.0
