train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.44428539276123047,0.4903484284877777,0.5274584889411926,0.9589552283287048,0.8691588640213013,0.7920094132423401,0.9714285945337404,0.9108280144800223,0.8569118646535836
