train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6226940155029297,0.6556281447410583,0.6504486799240112,0.7180327773094177,0.6352459192276001,0.6519507169723511,0.7243589670700434,0.6425702859120197,0.6551373421605302
