train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6931818127632141,0.693148136138916,0.6932526230812073,0.28731343150138855,0.28837209939956665,0.28688523173332214,0.0,0.0,0.0
