train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6405076384544373,0.6770271062850952,0.6640798449516296,0.6360656023025513,0.5655737519264221,0.5872690081596375,0.5963636308307486,0.5350877045346758,0.5462753915640168
