train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.5318975448608398,0.6671656370162964,0.6597541570663452,0.9311475157737732,0.6393442749977112,0.6427104473114014,0.9384164130238374,0.6716417920771348,0.6704545540712034
