train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.5903583765029907,0.6491894125938416,0.6499643325805664,0.757377028465271,0.618852436542511,0.6160164475440979,0.7430555596947667,0.5829596527213101,0.5788288262303319
