train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.46526604890823364,0.4983919560909271,0.5181022882461548,0.9328358173370361,0.8598130941390991,0.7955346703529358,0.9536082585316391,0.9032258157352998,0.852791893091796
