train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.4881487488746643,0.5149086117744446,0.5210363864898682,0.8768656849861145,0.822429895401001,0.7920094132423401,0.9151670967787074,0.8782051249721347,0.8518828521514706
