train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,train_f1,val_f1,test_f1
0.6134210824966431,0.6469984650611877,0.6490269303321838,0.6875,0.6229507923126221,0.617043137550354,0.6666666625543313,0.5892857154011631,0.5746864378994386
